source_name	source_type	source_id	target_name	target_type	target_id	relation_type	resource
atovaquone	Compound	DrugBank:DB01117	Malaria, Falciparum	Disease	UMLS:C0024535	RepoDB::therapeutic::Compound:Disease	RepoDB
telithromycin	Compound	DrugBank:DB00976	Haemophilus influenzae pneumonia	Disease	UMLS:C0276026	RepoDB::therapeutic::Compound:Disease	RepoDB
telithromycin	Compound	DrugBank:DB00976	Mycoplasma pneumonia	Disease	UMLS:C0032302	RepoDB::therapeutic::Compound:Disease	RepoDB
telithromycin	Compound	DrugBank:DB00976	Chlamydial pneumonia	Disease	UMLS:C0339959	RepoDB::therapeutic::Compound:Disease	RepoDB
telithromycin	Compound	DrugBank:DB00976	Group A Streptococcal Infections	Disease	UMLS:C0554628	RepoDB::therapeutic::Compound:Disease	RepoDB
telmisartan	Compound	DrugBank:DB00966	Hypertensive disease	Disease	UMLS:C0020538	RepoDB::therapeutic::Compound:Disease	RepoDB
telmisartan	Compound	DrugBank:DB00966	Cerebrovascular accident	Disease	UMLS:C0038454	RepoDB::therapeutic::Compound:Disease	RepoDB
temazepam	Compound	DrugBank:DB00231	Sleeplessness	Disease	UMLS:C0917801	RepoDB::therapeutic::Compound:Disease	RepoDB
temocapril	Compound	DrugBank:DB08836	Hypertensive disease	Disease	UMLS:C0020538	RepoDB::therapeutic::Compound:Disease	RepoDB
temoporfin	Compound	DrugBank:DB11630	Head and Neck Neoplasms	Disease	UMLS:C0018671	RepoDB::therapeutic::Compound:Disease	RepoDB
temoporfin	Compound	DrugBank:DB11630	Squamous cell carcinoma	Disease	UMLS:C0007137	RepoDB::therapeutic::Compound:Disease	RepoDB
temozolomide	Compound	DrugBank:DB00853	Anaplastic astrocytoma	Disease	UMLS:C0334579	RepoDB::therapeutic::Compound:Disease	RepoDB
temozolomide	Compound	DrugBank:DB00853	Brain Glioblastoma	Disease	UMLS:C0349543	RepoDB::therapeutic::Compound:Disease	RepoDB
temozolomide	Compound	DrugBank:DB00853	Ewings sarcoma	Disease	UMLS:C0553580	RepoDB::therapeutic::Compound:Disease	RepoDB
teniposide	Compound	DrugBank:DB00444	Acute lymphocytic leukemia	Disease	UMLS:C0023449	RepoDB::therapeutic::Compound:Disease	RepoDB
tenitramine	Compound	DrugBank:DB13637	Angina Pectoris	Disease	UMLS:C0002962	RepoDB::therapeutic::Compound:Disease	RepoDB
tenofovir	Compound	DrugBank:DB14126	Hepatitis B, Chronic	Disease	UMLS:C0524909	RepoDB::therapeutic::Compound:Disease	RepoDB
tenofovir	Compound	DrugBank:DB14126	HIV Infections	Disease	UMLS:C0019693	RepoDB::therapeutic::Compound:Disease	RepoDB
tenofovir disoproxil	Compound	DrugBank:DB00300	HIV Infections	Disease	UMLS:C0019693	RepoDB::therapeutic::Compound:Disease	RepoDB
tenofovir disoproxil	Compound	DrugBank:DB00300	Hepatitis B, Chronic	Disease	UMLS:C0524909	RepoDB::therapeutic::Compound:Disease	RepoDB
tenofovir disoproxil	Compound	DrugBank:DB14126	HIV Infections	Disease	UMLS:C0019693	RepoDB::therapeutic::Compound:Disease	RepoDB
tenofovir disoproxil	Compound	DrugBank:DB14126	Hepatitis B, Chronic	Disease	UMLS:C0524909	RepoDB::therapeutic::Compound:Disease	RepoDB
tenonitrozole	Compound	DrugBank:DB13659	Trichomonas Infections	Disease	UMLS:C0040921	RepoDB::therapeutic::Compound:Disease	RepoDB
tenoxicam	Compound	DrugBank:DB00469	Arthritis	Disease	UMLS:C0003864	RepoDB::therapeutic::Compound:Disease	RepoDB
terbinafine	Compound	DrugBank:DB00857	Onychomycosis	Disease	UMLS:C0040261	RepoDB::therapeutic::Compound:Disease	RepoDB
terbinafine	Compound	DrugBank:DB00857	Tinea Pedis	Disease	UMLS:C0040259	RepoDB::therapeutic::Compound:Disease	RepoDB
terbinafine	Compound	DrugBank:DB00857	Tinea Versicolor	Disease	UMLS:C0040262	RepoDB::therapeutic::Compound:Disease	RepoDB
terbinafine	Compound	DrugBank:DB00857	Onychomycosis of toenails	Disease	UMLS:C1274470	RepoDB::therapeutic::Compound:Disease	RepoDB
terbinafine	Compound	DrugBank:DB00857	Tinea Capitis	Disease	UMLS:C0040250	RepoDB::therapeutic::Compound:Disease	RepoDB
terbinafine	Compound	DrugBank:DB00857	Tinea cruris	Disease	UMLS:C1384589	RepoDB::therapeutic::Compound:Disease	RepoDB
terbinafine	Compound	DrugBank:DB00857	onychomycosis of fingernail	Disease	UMLS:C1274469	RepoDB::therapeutic::Compound:Disease	RepoDB
terbinafine	Compound	DrugBank:DB00857	Tinea corporis (disorder)	Disease	UMLS:C0040252	RepoDB::therapeutic::Compound:Disease	RepoDB
terbutaline	Compound	DrugBank:DB00871	Pulmonary Emphysema	Disease	UMLS:C0034067	RepoDB::therapeutic::Compound:Disease	RepoDB
terbutaline	Compound	DrugBank:DB00871	Pruritus	Disease	UMLS:C0033774	RepoDB::therapeutic::Compound:Disease	RepoDB
terbutaline	Compound	DrugBank:DB00871	Dry Eye Syndromes	Disease	UMLS:C0013238	RepoDB::therapeutic::Compound:Disease	RepoDB
terbutaline	Compound	DrugBank:DB00871	Asthma	Disease	UMLS:C0004096	RepoDB::therapeutic::Compound:Disease	RepoDB
terbutaline	Compound	DrugBank:DB00871	Skin irritation	Disease	UMLS:C0152030	RepoDB::therapeutic::Compound:Disease	RepoDB
terbutaline	Compound	DrugBank:DB00871	Bronchitis	Disease	UMLS:C0006277	RepoDB::therapeutic::Compound:Disease	RepoDB
terbutaline	Compound	DrugBank:DB00871	Asthma attack	Disease	UMLS:C0347950	RepoDB::therapeutic::Compound:Disease	RepoDB
terconazole	Compound	DrugBank:DB00251	Candidiasis, Vulvovaginal	Disease	UMLS:C0700345	RepoDB::therapeutic::Compound:Disease	RepoDB
fluorouracil	Compound	DrugBank:DB00544	Adenocarcinoma of pancreas	Disease	UMLS:C0281361	RepoDB::therapeutic::Compound:Disease	RepoDB
fluorouracil	Compound	DrugBank:DB00544	Malignant tumor of colon	Disease	UMLS:C0007102	RepoDB::therapeutic::Compound:Disease	RepoDB
fluorouracil	Compound	DrugBank:DB00544	Superficial basal cell carcinoma	Disease	UMLS:C0862889	RepoDB::therapeutic::Compound:Disease	RepoDB
fluorouracil	Compound	DrugBank:DB00544	metastasis from malignant neoplasm of colon	Disease	UMLS:C1282500	RepoDB::therapeutic::Compound:Disease	RepoDB
fluorouracil	Compound	DrugBank:DB00544	Actinic keratosis	Disease	UMLS:C0022602	RepoDB::therapeutic::Compound:Disease	RepoDB
fluorouracil	Compound	DrugBank:DB00544	Malignant neoplasm of stomach	Disease	UMLS:C0024623	RepoDB::therapeutic::Compound:Disease	RepoDB
fluorouracil	Compound	DrugBank:DB00544	Malignant tumor of small intestine	Disease	UMLS:C0153425	RepoDB::therapeutic::Compound:Disease	RepoDB
terfenadine	Compound	DrugBank:DB00342	Chronic Spontaneous Urticaria	Disease	UMLS:C0578870	RepoDB::therapeutic::Compound:Disease	RepoDB
terfenadine	Compound	DrugBank:DB00342	Nasal congestion (finding)	Disease	UMLS:C0027424	RepoDB::therapeutic::Compound:Disease	RepoDB
terfenadine	Compound	DrugBank:DB00342	Sneezing	Disease	UMLS:C0037383	RepoDB::therapeutic::Compound:Disease	RepoDB
terfenadine	Compound	DrugBank:DB00342	Rhinorrhea	Disease	UMLS:C1260880	RepoDB::therapeutic::Compound:Disease	RepoDB
terfenadine	Compound	DrugBank:DB00342	Hay fever	Disease	UMLS:C0018621	RepoDB::therapeutic::Compound:Disease	RepoDB
terfenadine	Compound	DrugBank:DB00342	Common Cold	Disease	UMLS:C0009443	RepoDB::therapeutic::Compound:Disease	RepoDB
terfenadine	Compound	DrugBank:DB00342	Allergic Conjunctivitis	Disease	UMLS:C0009766	RepoDB::therapeutic::Compound:Disease	RepoDB
terfenadine	Compound	DrugBank:DB00342	Allergic rhinitis (disorder)	Disease	UMLS:C2607914	RepoDB::therapeutic::Compound:Disease	RepoDB
terfenadine	Compound	DrugBank:DB00342	Rhinitis, Vasomotor	Disease	UMLS:C0035460	RepoDB::therapeutic::Compound:Disease	RepoDB
terguride	Compound	DrugBank:DB13399	Pulmonary arterial hypertension	Disease	UMLS:C2973725	RepoDB::therapeutic::Compound:Disease	RepoDB
terguride	Compound	DrugBank:DB13399	Chronic thromboembolic pulmonary hypertension	Disease	UMLS:C2363973	RepoDB::therapeutic::Compound:Disease	RepoDB
terodiline	Compound	DrugBank:DB13725	Urinary Incontinence	Disease	UMLS:C0042024	RepoDB::therapeutic::Compound:Disease	RepoDB
terpin	Compound	DrugBank:DB13163	Coughing	Disease	UMLS:C0010200	RepoDB::therapeutic::Compound:Disease	RepoDB
testolactone	Compound	DrugBank:DB00894	Malignant epithelial neoplasm of female breast	Disease	UMLS:C3163805	RepoDB::therapeutic::Compound:Disease	RepoDB
testosterone	Compound	DrugBank:DB00624	Hypopituitarism	Disease	UMLS:C0020635	RepoDB::therapeutic::Compound:Disease	RepoDB
testosterone	Compound	DrugBank:DB00624	Delayed Puberty	Disease	UMLS:C0034012	RepoDB::therapeutic::Compound:Disease	RepoDB
testosterone	Compound	DrugBank:DB00624	Deficiency of testosterone biosynthesis	Disease	UMLS:C0342527	RepoDB::therapeutic::Compound:Disease	RepoDB
testosterone	Compound	DrugBank:DB00624	Cryptorchidism	Disease	UMLS:C0010417	RepoDB::therapeutic::Compound:Disease	RepoDB
testosterone	Compound	DrugBank:DB00624	Hormone receptor positive malignant neoplasm of breast	Disease	UMLS:C1562029	RepoDB::therapeutic::Compound:Disease	RepoDB
testosterone	Compound	DrugBank:DB00624	Hypogonadotropic hypogonadism	Disease	UMLS:C0271623	RepoDB::therapeutic::Compound:Disease	RepoDB
testosterone	Compound	DrugBank:DB00624	Testicular hypogonadism	Disease	UMLS:C0151721	RepoDB::therapeutic::Compound:Disease	RepoDB
testosterone	Compound	DrugBank:DB00624	Klinefelter Syndrome	Disease	UMLS:C0022735	RepoDB::therapeutic::Compound:Disease	RepoDB
testosterone	Compound	DrugBank:DB00624	Hot flushes	Disease	UMLS:C0600142	RepoDB::therapeutic::Compound:Disease	RepoDB
testosterone undecanoate	Compound	DrugBank:DB13946	Primary hypogonadism	Disease	UMLS:C0948896	RepoDB::therapeutic::Compound:Disease	RepoDB
testosterone undecanoate	Compound	DrugBank:DB13946	Hypogonadotropic hypogonadism	Disease	UMLS:C0271623	RepoDB::therapeutic::Compound:Disease	RepoDB
testosterone undecanoate	Compound	DrugBank:DB00624	Primary hypogonadism	Disease	UMLS:C0948896	RepoDB::therapeutic::Compound:Disease	RepoDB
testosterone undecanoate	Compound	DrugBank:DB00624	Hypogonadotropic hypogonadism	Disease	UMLS:C0271623	RepoDB::therapeutic::Compound:Disease	RepoDB
tetrabenazine	Compound	DrugBank:DB04844	Huntington Disease	Disease	UMLS:C0020179	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracaine	Compound	DrugBank:DB09085	Pruritus	Disease	UMLS:C0033774	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracaine	Compound	DrugBank:DB09085	Skin irritation	Disease	UMLS:C0152030	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Lymphogranuloma Venereum	Disease	UMLS:C0024286	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Relapsing Fever	Disease	UMLS:C0035021	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Acute gonococcal urethritis	Disease	UMLS:C0275652	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Gonorrhea	Disease	UMLS:C0018081	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Sinusitis	Disease	UMLS:C0037199	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Rickettsialpox	Disease	UMLS:C0035597	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Anthrax disease	Disease	UMLS:C0003175	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Actinomycosis	Disease	UMLS:C0001261	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Gonorrhea of pharynx	Disease	UMLS:C0149966	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Pneumonia	Disease	UMLS:C0032285	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Rocky Mountain Spotted Fever	Disease	UMLS:C0035793	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Bacterial conjunctivitis	Disease	UMLS:C0009768	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Chlamydia trachomatis infection of genital structure	Disease	UMLS:C1997322	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Ophthalmia Neonatorum	Disease	UMLS:C0029076	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Bacterial keratitis	Disease	UMLS:C0854211	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Psittacosis	Disease	UMLS:C0029291	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Acute gonococcal epididymo-orchitis	Disease	UMLS:C0153193	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Brucellosis	Disease	UMLS:C0006309	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Trachoma	Disease	UMLS:C0040592	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Urinary tract infection	Disease	UMLS:C0042029	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Syphilis	Disease	UMLS:C0039128	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Infective otitis media	Disease	UMLS:C0729586	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Pharyngitis	Disease	UMLS:C0031350	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Q Fever	Disease	UMLS:C0034362	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Acute gonococcal endometritis	Disease	UMLS:C0153196	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Granuloma Inguinale	Disease	UMLS:C0018190	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Gonorrhea of rectum	Disease	UMLS:C0275665	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Bronchitis	Disease	UMLS:C0006277	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Yaws	Disease	UMLS:C0043388	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Gingivostomatitis	Disease	UMLS:C0149704	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Acne Vulgaris	Disease	UMLS:C0001144	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB00759	Acute gonococcal cervicitis	Disease	UMLS:C0153195	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Lymphogranuloma Venereum	Disease	UMLS:C0024286	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Relapsing Fever	Disease	UMLS:C0035021	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Acute gonococcal urethritis	Disease	UMLS:C0275652	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Gonorrhea	Disease	UMLS:C0018081	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Sinusitis	Disease	UMLS:C0037199	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Rickettsialpox	Disease	UMLS:C0035597	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Anthrax disease	Disease	UMLS:C0003175	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Actinomycosis	Disease	UMLS:C0001261	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Gonorrhea of pharynx	Disease	UMLS:C0149966	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Pneumonia	Disease	UMLS:C0032285	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Rocky Mountain Spotted Fever	Disease	UMLS:C0035793	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Bacterial conjunctivitis	Disease	UMLS:C0009768	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Chlamydia trachomatis infection of genital structure	Disease	UMLS:C1997322	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Ophthalmia Neonatorum	Disease	UMLS:C0029076	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Bacterial keratitis	Disease	UMLS:C0854211	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Psittacosis	Disease	UMLS:C0029291	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Acute gonococcal epididymo-orchitis	Disease	UMLS:C0153193	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Brucellosis	Disease	UMLS:C0006309	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Trachoma	Disease	UMLS:C0040592	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Urinary tract infection	Disease	UMLS:C0042029	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Syphilis	Disease	UMLS:C0039128	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Infective otitis media	Disease	UMLS:C0729586	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Pharyngitis	Disease	UMLS:C0031350	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Q Fever	Disease	UMLS:C0034362	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Acute gonococcal endometritis	Disease	UMLS:C0153196	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Granuloma Inguinale	Disease	UMLS:C0018190	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Gonorrhea of rectum	Disease	UMLS:C0275665	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Bronchitis	Disease	UMLS:C0006277	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Yaws	Disease	UMLS:C0043388	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Gingivostomatitis	Disease	UMLS:C0149704	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Acne Vulgaris	Disease	UMLS:C0001144	RepoDB::therapeutic::Compound:Disease	RepoDB
tetracycline	Compound	DrugBank:DB09550	Acute gonococcal cervicitis	Disease	UMLS:C0153195	RepoDB::therapeutic::Compound:Disease	RepoDB
sapropterin	Compound	DrugBank:DB00360	Classical phenylketonuria	Disease	UMLS:C0751434	RepoDB::therapeutic::Compound:Disease	RepoDB
sapropterin	Compound	DrugBank:DB00360	Hyperphenylalaninemia, Non-Phenylketonuric	Disease	UMLS:C0751436	RepoDB::therapeutic::Compound:Disease	RepoDB
thalidomide	Compound	DrugBank:DB01041	Multiple Myeloma	Disease	UMLS:C0026764	RepoDB::therapeutic::Compound:Disease	RepoDB
thalidomide	Compound	DrugBank:DB01041	Erythema nodosum leprosum	Disease	UMLS:C0343467	RepoDB::therapeutic::Compound:Disease	RepoDB
thalidomide	Compound	DrugBank:DB01041	POEMS Syndrome	Disease	UMLS:C0085404	RepoDB::therapeutic::Compound:Disease	RepoDB
theophylline	Compound	DrugBank:DB00277	Lung diseases	Disease	UMLS:C0024115	RepoDB::therapeutic::Compound:Disease	RepoDB
theophylline	Compound	DrugBank:DB00277	Asthma	Disease	UMLS:C0004096	RepoDB::therapeutic::Compound:Disease	RepoDB
theophylline	Compound	DrugBank:DB00277	Asthma night-time symptoms	Disease	UMLS:C1273489	RepoDB::therapeutic::Compound:Disease	RepoDB
theophylline	Compound	DrugBank:DB00277	Bronchitis	Disease	UMLS:C0006277	RepoDB::therapeutic::Compound:Disease	RepoDB
theophylline	Compound	DrugBank:DB00277	Pulmonary Emphysema	Disease	UMLS:C0034067	RepoDB::therapeutic::Compound:Disease	RepoDB
theophylline	Compound	DrugBank:DB00277	Asthma-Chronic Obstructive Pulmonary Disease Overlap Syndrome	Disease	UMLS:C4038730	RepoDB::therapeutic::Compound:Disease	RepoDB
theophylline	Compound	DrugBank:DB00277	Bronchospasm	Disease	UMLS:C0006266	RepoDB::therapeutic::Compound:Disease	RepoDB
theophylline	Compound	DrugBank:DB00277	Asthma attack	Disease	UMLS:C0347950	RepoDB::therapeutic::Compound:Disease	RepoDB
theophylline	Compound	DrugBank:DB01223	Lung diseases	Disease	UMLS:C0024115	RepoDB::therapeutic::Compound:Disease	RepoDB
theophylline	Compound	DrugBank:DB01223	Asthma	Disease	UMLS:C0004096	RepoDB::therapeutic::Compound:Disease	RepoDB
theophylline	Compound	DrugBank:DB01223	Asthma night-time symptoms	Disease	UMLS:C1273489	RepoDB::therapeutic::Compound:Disease	RepoDB
theophylline	Compound	DrugBank:DB01223	Bronchitis	Disease	UMLS:C0006277	RepoDB::therapeutic::Compound:Disease	RepoDB
theophylline	Compound	DrugBank:DB01223	Pulmonary Emphysema	Disease	UMLS:C0034067	RepoDB::therapeutic::Compound:Disease	RepoDB
theophylline	Compound	DrugBank:DB01223	Asthma-Chronic Obstructive Pulmonary Disease Overlap Syndrome	Disease	UMLS:C4038730	RepoDB::therapeutic::Compound:Disease	RepoDB
theophylline	Compound	DrugBank:DB01223	Bronchospasm	Disease	UMLS:C0006266	RepoDB::therapeutic::Compound:Disease	RepoDB
theophylline	Compound	DrugBank:DB01223	Asthma attack	Disease	UMLS:C0347950	RepoDB::therapeutic::Compound:Disease	RepoDB
thiabendazole	Compound	DrugBank:DB00730	Larva Migrans, Cutaneous	Disease	UMLS:C0546999	RepoDB::therapeutic::Compound:Disease	RepoDB
