"drug_name","drugbank_id","ind_name","ind_id","NCT","status","phase","DetailedStatus"
"minocycline","DB01017","Gonorrhea","C0018081",NA,"Approved",NA,NA
"minocycline","DB01017","Fusospirochetal pharyngitis","C1318559",NA,"Approved",NA,NA
"minocycline","DB01017","Rocky Mountain Spotted Fever","C0035793",NA,"Approved",NA,NA
"minocycline","DB01017","Chancroids","C0007947",NA,"Approved",NA,NA
"minocycline","DB01017","Trachoma","C0040592",NA,"Approved",NA,NA
"minocycline","DB01017","Tularemia","C0041351",NA,"Approved",NA,NA
"minocycline","DB01017","Anthrax disease","C0003175",NA,"Approved",NA,NA
"minocycline","DB01017","Pharyngitis","C0031350",NA,"Approved",NA,NA
"minocycline","DB01017","Gingivostomatitis","C0149704",NA,"Approved",NA,NA
"minocycline","DB01017","Q Fever","C0034362",NA,"Approved",NA,NA
"minocycline","DB01017","Acute gonococcal cervicitis","C0153195",NA,"Approved",NA,NA
"minocycline","DB01017","Urinary tract infection","C0042029",NA,"Approved",NA,NA
"minocycline","DB01017","Bartonella Infections","C0004771",NA,"Approved",NA,NA
"minocycline","DB01017","Yaws","C0043388",NA,"Approved",NA,NA
"minocycline","DB01017","Rickettsialpox","C0035597",NA,"Approved",NA,NA
"minocycline","DB01017","Pneumonia","C0032285",NA,"Approved",NA,NA
"minoxidil","DB00350","Hypertensive disease","C0020538",NA,"Approved",NA,NA
"minoxidil","DB00350","Alopecia","C0002170",NA,"Approved",NA,NA
"mirtazapine","DB00370","Major Depressive Disorder","C1269683",NA,"Approved",NA,NA
"misoprostol","DB00929","Postpartum Hemorrhage","C0032797",NA,"Approved",NA,NA
"mitiglinide","DB01252","Diabetes Mellitus, Non-Insulin-Dependent","C0011860",NA,"Approved",NA,NA
"mitomycin","DB00305","Adenocarcinoma of pancreas","C0281361",NA,"Approved",NA,NA
"amlexanox","DB01025","Aphthous Stomatitis","C0038363",NA,"Approved",NA,NA
"mitotane","DB00648","Carcinoma in situ of adrenal cortex","C0686510",NA,"Approved",NA,NA
"mitoxantrone","DB01204","Leukemia, Myelocytic, Acute","C0023467",NA,"Approved",NA,NA
"mitoxantrone","DB01204","Multiple Sclerosis, Relapsing-Remitting","C0751967",NA,"Approved",NA,NA
"mizolastine","DB12523","Allergic rhinitis (disorder)","C2607914",NA,"Approved",NA,NA
"mizolastine","DB12523","Rhinitis, Allergic, Perennial","C0035457",NA,"Approved",NA,NA
"moclobemide","DB01171","Depressive disorder","C0011581",NA,"Approved",NA,NA
"modafinil","DB00745","Narcolepsy","C0027404",NA,"Approved",NA,NA
"modafinil","DB00745","Hypersomnia","C0917799",NA,"Approved",NA,NA
"moexipril","DB00691","Hypertensive disease","C0020538",NA,"Approved",NA,NA
"moexipril","DB14210","Hypertensive disease","C0020538",NA,"Approved",NA,NA
"amlodipine","DB00381","Angina Pectoris, Variant","C0002963",NA,"Approved",NA,NA
"amlodipine","DB00381","Cerebrovascular accident","C0038454",NA,"Approved",NA,NA
"amlodipine","DB00381","Hypertensive disease","C0020538",NA,"Approved",NA,NA
"amlodipine","DB00381","Angina Pectoris","C0002962",NA,"Approved",NA,NA
"molindone","DB01618","Schizophrenia","C0036341",NA,"Approved",NA,NA
"molsidomine","DB09282","Angina Pectoris","C0002962",NA,"Approved",NA,NA
"mometasone furoate","DB14512","Pruritus of genital organs","C0033777",NA,"Approved",NA,NA
"mometasone furoate","DB14512","Lymphoma, T-Cell, Cutaneous","C0079773",NA,"Approved",NA,NA
"mometasone furoate","DB14512","Lichen Simplex Chronicus","C0149922",NA,"Approved",NA,NA
"mometasone furoate","DB14512","Seborrheic dermatitis","C0036508",NA,"Approved",NA,NA
"mometasone furoate","DB14512","Asthma","C0004096",NA,"Approved",NA,NA
"mometasone furoate","DB14512","Psoriasis of scalp","C0406326",NA,"Approved",NA,NA
"mometasone furoate","DB14512","Chronic small plaque psoriasis","C0406317",NA,"Approved",NA,NA
"mometasone furoate","DB14512","Pruritus Ani","C0033775",NA,"Approved",NA,NA
"mometasone furoate","DB14512","Allergic rhinitis (disorder)","C2607914",NA,"Approved",NA,NA
"mometasone furoate","DB14512","Exanthema","C0015230",NA,"Approved",NA,NA
"mometasone furoate","DB14512","Contact Dermatitis","C0011616",NA,"Approved",NA,NA
"mometasone furoate","DB14512","Allergic asthma","C0155877",NA,"Approved",NA,NA
"mometasone furoate","DB14512","Granuloma Annulare","C0085074",NA,"Approved",NA,NA
"mometasone furoate","DB14512","Intrinsic asthma","C0155880",NA,"Approved",NA,NA
"mometasone furoate","DB14512","Dermatitis, Atopic","C0011615",NA,"Approved",NA,NA
"mometasone furoate","DB14512","Chronic discoid lupus erythematosus","C0024138",NA,"Approved",NA,NA
"mometasone furoate","DB00764","Pruritus of genital organs","C0033777",NA,"Approved",NA,NA
"mometasone furoate","DB00764","Lymphoma, T-Cell, Cutaneous","C0079773",NA,"Approved",NA,NA
"mometasone furoate","DB00764","Lichen Simplex Chronicus","C0149922",NA,"Approved",NA,NA
"mometasone furoate","DB00764","Seborrheic dermatitis","C0036508",NA,"Approved",NA,NA
"mometasone furoate","DB00764","Asthma","C0004096",NA,"Approved",NA,NA
"mometasone furoate","DB00764","Psoriasis of scalp","C0406326",NA,"Approved",NA,NA
"mometasone furoate","DB00764","Chronic small plaque psoriasis","C0406317",NA,"Approved",NA,NA
"mometasone furoate","DB00764","Pruritus Ani","C0033775",NA,"Approved",NA,NA
"mometasone furoate","DB00764","Allergic rhinitis (disorder)","C2607914",NA,"Approved",NA,NA
"mometasone furoate","DB00764","Exanthema","C0015230",NA,"Approved",NA,NA
"mometasone furoate","DB00764","Contact Dermatitis","C0011616",NA,"Approved",NA,NA
"mometasone furoate","DB00764","Allergic asthma","C0155877",NA,"Approved",NA,NA
"mometasone furoate","DB00764","Granuloma Annulare","C0085074",NA,"Approved",NA,NA
"mometasone furoate","DB00764","Intrinsic asthma","C0155880",NA,"Approved",NA,NA
"mometasone furoate","DB00764","Dermatitis, Atopic","C0011615",NA,"Approved",NA,NA
"mometasone furoate","DB00764","Chronic discoid lupus erythematosus","C0024138",NA,"Approved",NA,NA
"monoxerutin","DB13764","Venous Insufficiency","C0042485",NA,"Approved",NA,NA
"montelukast","DB00471","Allergic rhinitis (disorder)","C2607914",NA,"Approved",NA,NA
"montelukast","DB00471","Allergic asthma","C0155877",NA,"Approved",NA,NA
"montelukast","DB00471","Intrinsic asthma","C0155880",NA,"Approved",NA,NA
"amobarbital","DB01351","Epilepsy","C0014544",NA,"Approved",NA,NA
"amobarbital","DB01351","Sleeplessness","C0917801",NA,"Approved",NA,NA
"amobarbital","DB01351","Status Epilepticus","C0038220",NA,"Approved",NA,NA
"amobarbital","DB01351","Severe anxiety (panic)","C0231403",NA,"Approved",NA,NA
"moracizine","DB00680","Ventricular arrhythmia","C0085612",NA,"Approved",NA,NA
"moroxydine","DB13597","Influenza","C0021400",NA,"Approved",NA,NA
"morphine","DB00295","Chronic pain","C0150055",NA,"Approved",NA,NA
"morphine","DB00295","Postoperative Pain, Acute","C2215257",NA,"Approved",NA,NA
"morphine","DB00295","Pain","C0030193",NA,"Approved",NA,NA
"morphine","DB00295","Severe pain","C0278140",NA,"Approved",NA,NA
"morphine","DB00295","Diarrhea","C0011991",NA,"Approved",NA,NA
"mosapramine","DB13676","Schizophrenia","C0036341",NA,"Approved",NA,NA
"motretinide","DB13368","Acne Vulgaris","C0001144",NA,"Approved",NA,NA
"moxifloxacin","DB00218","Pneumonic Plague","C0524688",NA,"Approved",NA,NA
"moxifloxacin","DB00218","Septicemic Plague","C0152936",NA,"Approved",NA,NA
"moxifloxacin","DB00218","Acute bacterial sinusitis","C0275556",NA,"Approved",NA,NA
"moxifloxacin","DB00218","Chlamydial pneumonia","C0339959",NA,"Approved",NA,NA
"moxifloxacin","DB00218","Acute exacerbation of chronic bronchitis","C0856695",NA,"Approved",NA,NA
"moxifloxacin","DB00218","Bacterial infection due to Klebsiella pneumoniae","C0343402",NA,"Approved",NA,NA
"moxifloxacin","DB00218","Mycoplasma pneumonia","C0032302",NA,"Approved",NA,NA
"moxifloxacin","DB00218","Haemophilus influenzae pneumonia","C0276026",NA,"Approved",NA,NA
"moxifloxacin","DB00218","Enterobacteriaceae Infections","C0014347",NA,"Approved",NA,NA
"moxifloxacin","DB00218","Abdominal Abscess","C0243001",NA,"Approved",NA,NA
"moxifloxacin","DB00218","Staphylococcus aureus infection","C1318973",NA,"Approved",NA,NA
"moxifloxacin","DB00218","Group A Streptococcal Infections","C0554628",NA,"Approved",NA,NA
"moxifloxacin","DB00218","Staphylococcal Pneumonia","C0032308",NA,"Approved",NA,NA
"moxifloxacin","DB00218","Peritonitis","C0031154",NA,"Approved",NA,NA
"moxifloxacin","DB00218","Pneumonia due to Klebsiella pneumoniae","C0519030",NA,"Approved",NA,NA
"moxifloxacin","DB00218","Pneumonia, Bacterial","C0004626",NA,"Approved",NA,NA
"moxifloxacin","DB00218","Abdominal Infection","C1112209",NA,"Approved",NA,NA
"moxifloxacin","DB00218","Bacterial conjunctivitis","C0009768",NA,"Approved",NA,NA
"moxifloxacin","DB00218","Rhinoscleroma","C0035468",NA,"Approved",NA,NA
"moxifloxacin","DB00218","Streptococcal pneumonia","C0155862",NA,"Approved",NA,NA
"moxisylyte","DB09205","Erectile dysfunction","C0242350",NA,"Approved",NA,NA
"moxisylyte","DB09205","Raynaud Disease","C0034734",NA,"Approved",NA,NA
"moxonidine","DB09242","Essential Hypertension","C0085580",NA,"Approved",NA,NA
"mupirocin","DB00410","Impetigo","C0021099",NA,"Approved",NA,NA
"mycophenolate mofetil","DB00688","Graft-vs-Host Disease","C0018133",NA,"Approved",NA,NA
"mycophenolate mofetil","DB01024","Graft-vs-Host Disease","C0018133",NA,"Approved",NA,NA
"nabilone","DB00486","Chemotherapy-induced nausea and vomiting","C0401160",NA,"Approved",NA,NA
"nabumetone","DB00461","Degenerative polyarthritis","C0029408",NA,"Approved",NA,NA
"nabumetone","DB00461","Rheumatoid Arthritis","C0003873",NA,"Approved",NA,NA
"nadifloxacin","DB12447","Acne Vulgaris","C0001144",NA,"Approved",NA,NA
"nadolol","DB01203","Angina Pectoris","C0002962",NA,"Approved",NA,NA
"nadolol","DB01203","Hypertensive disease","C0020538",NA,"Approved",NA,NA
"nafamostat","DB12598","Cystic Fibrosis","C0010674",NA,"Approved",NA,NA
"nafarelin","DB00666","Precocious Puberty","C0034013",NA,"Approved",NA,NA
"nafarelin","DB00666","Endometriosis","C0014175",NA,"Approved",NA,NA
"nafcillin","DB00607","Sepsis due to Staphylococcus aureus","C2887088",NA,"Approved",NA,NA
"nafcillin","DB00607","Osteomyelitis due to Staphylococcus aureus","C1997728",NA,"Approved",NA,NA
"nafcillin","DB00607","Staphylococcal meningitis","C0154640",NA,"Approved",NA,NA
"nafcillin","DB00607","Acute bacterial sinusitis","C0275556",NA,"Approved",NA,NA
"nafcillin","DB00607","Staphylococcus aureus infection","C1318973",NA,"Approved",NA,NA
"nafcillin","DB00607","Staphylococcal Infections","C0038160",NA,"Approved",NA,NA
"nafcillin","DB00607","Staphylococcal Pneumonia","C0032308",NA,"Approved",NA,NA
"nafcillin","DB00607","Infection of bone","C2242472",NA,"Approved",NA,NA
"nafcillin","DB00607","Staphylococcal endocarditis","C0520767",NA,"Approved",NA,NA
"naftidrofuryl","DB13588","Cerebrovascular Disorders","C0007820",NA,"Approved",NA,NA
"naftifine","DB00735","Tinea Pedis","C0040259",NA,"Approved",NA,NA
"naftifine","DB00735","Tinea corporis (disorder)","C0040252",NA,"Approved",NA,NA
"naftifine","DB00735","Tinea cruris","C1384589",NA,"Approved",NA,NA
"naftopidil","DB12092","Prostatic Hypertrophy","C1739363",NA,"Approved",NA,NA
"nalbuphine","DB00844","Pain","C0030193",NA,"Approved",NA,NA
"nalbuphine","DB00844","Labor Pain","C0474368",NA,"Approved",NA,NA
"nalidixic acid","DB00779","Bacterial urinary infection","C0729524",NA,"Approved",NA,NA
"nalmefene","DB06230","Alcoholic Intoxication, Chronic","C0001973",NA,"Approved",NA,NA
"nalmefene","DB06230","Opioid toxicity","C0412850",NA,"Approved",NA,NA
"naloxone","DB01183","Opioid toxicity","C0412850",NA,"Approved",NA,NA
"naloxone","DB01183","Opiate Addiction","C0524662",NA,"Approved",NA,NA
"naloxone","DB01183","Pain","C0030193",NA,"Approved",NA,NA
"nandrolone","DB13169","Anemia of chronic renal failure","C0271932",NA,"Approved",NA,NA
"nandrolone decanoate","DB08804","Anemia in chronic kidney disease","C1561828",NA,"Approved",NA,NA
"nandrolone decanoate","DB13169","Anemia in chronic kidney disease","C1561828",NA,"Approved",NA,NA
"naproxen","DB00788","Arthralgia","C0003862",NA,"Approved",NA,NA
"naproxen","DB00788","Rheumatoid Arthritis","C0003873",NA,"Approved",NA,NA
"naproxen","DB00788","Sinus headache","C0037195",NA,"Approved",NA,NA
"naproxen","DB00788","Dysmenorrhea","C0013390",NA,"Approved",NA,NA
"naproxen","DB00788","Rhinorrhea","C1260880",NA,"Approved",NA,NA
"naproxen","DB00788","Headache Disorders","C0393735",NA,"Approved",NA,NA
"naproxen","DB00788","Migraine Disorders","C0149931",NA,"Approved",NA,NA
"naproxen","DB00788","Degenerative polyarthritis","C0029408",NA,"Approved",NA,NA
"naproxen","DB00788","Juvenile arthritis","C3495559",NA,"Approved",NA,NA
"naproxen","DB00788","Fever","C0015967",NA,"Approved",NA,NA
"naproxen","DB00788","Bursitis","C0006444",NA,"Approved",NA,NA
"naproxen","DB00788","Myalgia","C0231528",NA,"Approved",NA,NA
"naproxen","DB00788","Pain","C0030193",NA,"Approved",NA,NA
"naproxen","DB00788","Gout","C0018099",NA,"Approved",NA,NA
"naproxen","DB00788","Tendinitis","C0039503",NA,"Approved",NA,NA
"naproxen","DB00788","Ankylosing spondylitis","C0038013",NA,"Approved",NA,NA
"naproxen","DB00788","Toothache","C0040460",NA,"Approved",NA,NA
"naratriptan","DB00952","Migraine Disorders","C0149931",NA,"Approved",NA,NA
"natamycin","DB00826","Fungal conjunctivitis","C0339170",NA,"Approved",NA,NA
"natamycin","DB00826","Fungal keratitis","C1262117",NA,"Approved",NA,NA
"nateglinide","DB00731","Diabetes Mellitus, Non-Insulin-Dependent","C0011860",NA,"Approved",NA,NA
"nebivolol","DB04861","Hypertensive disease","C0020538",NA,"Approved",NA,NA
"nedocromil","DB00716","Allergic Conjunctivitis","C0009766",NA,"Approved",NA,NA
"nedocromil","DB00716","Asthma","C0004096",NA,"Approved",NA,NA
"nefazodone","DB01149","Major Depressive Disorder","C1269683",NA,"Approved",NA,NA
"nelarabine","DB01280","Precursor T-Cell Lymphoblastic Leukemia-Lymphoma","C1961099",NA,"Approved",NA,NA
"nelarabine","DB01280","Precursor T-cell lymphoblastic lymphoma","C1292758",NA,"Approved",NA,NA
"nelfinavir","DB00220","HIV Infections","C0019693",NA,"Approved",NA,NA
"neltenexine","DB13239","Bronchitis, Chronic","C0008677",NA,"Approved",NA,NA
"neostigmine","DB01400","Myasthenia Gravis","C0026896",NA,"Approved",NA,NA
"nepinalone","DB13445","Dry cough","C0850149",NA,"Approved",NA,NA
"nesiritide","DB04899","Decompensated chronic heart failure","C1827266",NA,"Approved",NA,NA
"nesiritide","DB04899","Decompensated cardiac failure","C0581377",NA,"Approved",NA,NA
"nevirapine","DB00238","HIV Infections","C0019693",NA,"Approved",NA,NA
"nicotinamide","DB02701","Acne Vulgaris","C0001144",NA,"Approved",NA,NA
"nicotinamide","DB02701","Pellagra","C0030783",NA,"Approved",NA,NA
"nicardipine","DB00622","Angina Pectoris","C0002962",NA,"Approved",NA,NA
"nicardipine","DB00622","Hypertensive disease","C0020538",NA,"Approved",NA,NA
"amoxapine","DB00543","Depressive disorder","C0011581",NA,"Approved",NA,NA
"nicorandil","DB09220","Angina Pectoris","C0002962",NA,"Approved",NA,NA
"amoxicillin","DB01060","Acute bacterial sinusitis","C0275556",NA,"Approved",NA,NA
"amoxicillin","DB01060","Haemophilus influenzae pneumonia","C0276026",NA,"Approved",NA,NA
"amoxicillin","DB01060","Acute otitis media","C0271429",NA,"Approved",NA,NA
"amoxicillin","DB01060","Streptococcal pneumonia","C0155862",NA,"Approved",NA,NA
"amoxicillin","DB01060","Pneumonia, Bacterial","C0004626",NA,"Approved",NA,NA
"amoxicillin","DB01060","Lower respiratory tract infection","C0149725",NA,"Approved",NA,NA
"amoxicillin","DB01060","Group A Streptococcal Infections","C0554628",NA,"Approved",NA,NA
"amoxicillin","DB01060","Pneumonia due to Staphylococcus aureus","C2349530",NA,"Approved",NA,NA
"amoxicillin","DB01060","Acute exacerbation of chronic bronchitis","C0856695",NA,"Approved",NA,NA
"amoxicillin","DB01060","Bacterial urinary infection","C0729524",NA,"Approved",NA,NA
"amoxicillin","DB01060","Pharyngitis","C0031350",NA,"Approved",NA,NA
"amoxicillin","DB01060","Rhinoscleroma","C0035468",NA,"Approved",NA,NA
"amoxicillin","DB01060","Urinary tract infection caused by Escherichia coli","C0577708",NA,"Approved",NA,NA
"amoxicillin","DB01060","Pneumonia due to Klebsiella pneumoniae","C0519030",NA,"Approved",NA,NA
"amoxicillin","DB01060","Staphylococcus aureus infection","C1318973",NA,"Approved",NA,NA
"amoxicillin","DB01060","Staphylococcal pharyngitis","C0275794",NA,"Approved",NA,NA
"amoxicillin","DB01060","Streptococcal tonsillitis","C0275804",NA,"Approved",NA,NA
"amoxicillin","DB01060","Staphylococcal tonsillitis","C0275793",NA,"Approved",NA,NA
"amoxicillin","DB01060","Escherichia coli Infections","C0014836",NA,"Approved",NA,NA
"amoxicillin","DB01060","Klebsiella cystitis","C0520775",NA,"Approved",NA,NA
"amoxicillin","DB01060","Urinary tract infection","C0042029",NA,"Approved",NA,NA
"amoxicillin","DB01060","Infective otitis media","C0729586",NA,"Approved",NA,NA
"amoxicillin","DB01060","Infection caused by Helicobacter pylori","C0850666",NA,"Approved",NA,NA
"nicotine","DB00184","Pellagra","C0030783",NA,"Approved",NA,NA
"nicotine","DB00184","Nicotine Dependence","C0028043",NA,"Approved",NA,NA
"nicotinyl alcohol","DB04145","Meniere Disease","C0025281",NA,"Approved",NA,NA
"nicotinyl alcohol","DB04145","Hyperlipidemia","C0020473",NA,"Approved",NA,NA
"nicotinyl alcohol","DB04145","Pellagra","C0030783",NA,"Approved",NA,NA
"nifedipine","DB01115","Angina Pectoris","C0002962",NA,"Approved",NA,NA
"nifedipine","DB01115","Angina Pectoris, Variant","C0002963",NA,"Approved",NA,NA
"nifedipine","DB01115","Hypertensive disease","C0020538",NA,"Approved",NA,NA
"nifurtimox","DB11820","Chagas Disease","C0041234",NA,"Approved",NA,NA
"nifurtoinol","DB13730","Urinary tract infection","C0042029",NA,"Approved",NA,NA
"nilotinib","DB04868","Philadelphia chromosome positive chronic myelogenous leukemia","C0279543",NA,"Approved",NA,NA
"nilotinib","DB04868","Leukemia, Myeloid, Chronic-Phase","C0023474",NA,"Approved",NA,NA
"nimodipine","DB00393","Subarachnoid Hemorrhage","C0038525",NA,"Approved",NA,NA
"nisoldipine","DB00401","Hypertensive disease","C0020538",NA,"Approved",NA,NA
"nitazoxanide","DB00507","Giardiasis","C0017536",NA,"Approved",NA,NA
"nitazoxanide","DB00507","Cryptosporidiosis","C0010418",NA,"Approved",NA,NA
"nitisinone","DB00348","Tyrosinemia, Type I","C0268490",NA,"Approved",NA,NA
"nitrazepam","DB01595","Sleeplessness","C0917801",NA,"Approved",NA,NA
"nitrazepam","DB01595","Myoclonic Epilepsy","C0014550",NA,"Approved",NA,NA
"nitric oxide","DB00435","Persistent Fetal Circulation Syndrome","C0031190",NA,"Approved",NA,NA
"nitric oxide","DB00435","Pulmonary Hypertension","C0020542",NA,"Approved",NA,NA
"nitrofurantoin","DB00698","Urinary tract infection caused by Escherichia coli","C0577708",NA,"Approved",NA,NA
"nitrofurantoin","DB00698","Klebsiella cystitis","C0520775",NA,"Approved",NA,NA
"amfetamine","DB00182","Obesity","C0028754",NA,"Approved",NA,NA
